product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,stock,sold_quantity,profit_margin_pct,is_organic,demand_index,delivery_status
FreshFarm Family Pack Fruits 65,Fruits & Vegetables,FreshFarm,286.17,0,286.17,4.4,121,46,Mumbai,101,219,19,TRUE,65,On-Time
Modern Organic Bakery 396,Bakery,Modern,259.44,15,220.52,3.8,84,18,Pune,79,280,17.8,FALSE,65,On-Time
Coca-Cola Daily Beverages 846,Beverages,Coca-Cola,136.14,20,108.91,5,398,41,Ahmedabad,149,289,24,FALSE,68,Delayed
Lizol Lite Household 999,Household,Lizol,162.32,5,154.2,5,64,31,Jaipur,97,13,22.8,FALSE,21,On-Time
Parle Family Pack Snacks 360,Snacks,Parle,206.73,15,175.72,4.5,388,19,Hyderabad,109,138,7.3,FALSE,50,On-Time
ITC Original Snacks 984,Snacks,ITC,292.37,15,248.51,4.1,532,14,Pune,155,250,38,TRUE,65,On-Time
DailyGreens Original Fruits 390,Fruits & Vegetables,DailyGreens,164.31,30,115.02,4,88,35,Jaipur,128,161,26.9,TRUE,57,On-Time
ITC Classic Snacks 910,Snacks,ITC,108.04,10,97.24,4.2,120,40,Jaipur,129,235,24,FALSE,50,Delayed
FreshFarm Lite Fruits 825,Fruits & Vegetables,FreshFarm,173.51,20,138.81,3.4,219,30,Kolkata,123,123,13.9,FALSE,26,On-Time
Lizol Daily Household 686,Household,Lizol,895.71,15,761.35,3.7,161,19,Mumbai,93,20,32.7,TRUE,16,On-Time
Dove Lite Personal 102,Personal Care,Dove,195.37,30,136.76,3.9,144,36,Ahmedabad,101,10,18.5,TRUE,20,On-Time
Mother Dairy Fresh Dairy 820,Dairy,Mother Dairy,145.63,0,145.63,3.7,242,19,Kolkata,107,40,24.9,FALSE,11,Delayed
P&G Original Personal 796,Personal Care,P&G,663.33,15,563.83,4.9,249,19,Mumbai,111,46,31.6,TRUE,41,On-Time
FreshFarm Lite Fruits 576,Fruits & Vegetables,FreshFarm,21.81,0,21.81,4.1,80,22,Hyderabad,77,34,28.6,FALSE,13,Delayed
Tata Lite Grocery 998,Grocery,Tata,248.51,25,186.38,4.5,241,32,Bengaluru,118,64,28.7,TRUE,20,On-Time
Dettol Classic Household 239,Household,Dettol,349.98,0,349.98,4.7,222,35,Bengaluru,99,492,36.1,FALSE,98,Delayed
Britannia Original Snacks 213,Snacks,Britannia,234.92,15,199.68,4,459,29,Jaipur,131,443,14.2,TRUE,98,On-Time
Britannia Organic Bakery 885,Bakery,Britannia,91.92,10,82.73,3.6,207,21,Lucknow,112,31,35,FALSE,9,On-Time
FreshFarm Organic Fruits 985,Fruits & Vegetables,FreshFarm,156.45,0,156.45,4.4,98,29,Hyderabad,103,459,30.8,FALSE,100,On-Time
FreshFarm Original Fruits 204,Fruits & Vegetables,FreshFarm,396.11,15,336.69,4.8,198,16,Hyderabad,89,157,28.1,FALSE,56,On-Time
Britannia Daily Bakery 393,Bakery,Britannia,486.84,5,462.5,3.8,249,27,Delhi,108,48,31.2,FALSE,27,Delayed
Coca-Cola Daily Beverages 349,Beverages,Coca-Cola,178.17,20,142.54,4.7,188,29,Mumbai,113,348,14.5,TRUE,89,On-Time
Amul Original Dairy 584,Dairy,Amul,56.42,5,53.6,4.1,190,34,Ahmedabad,113,95,21,FALSE,33,On-Time
Fortune Daily Grocery 808,Grocery,Fortune,58.83,15,50.01,3.9,62,29,Kolkata,78,260,11.5,FALSE,46,On-Time
Aavin Fresh Dairy 954,Dairy,Aavin,177.13,0,177.13,4.9,432,29,Lucknow,128,36,16.7,TRUE,0,On-Time
Pepsi Classic Beverages 375,Beverages,Pepsi,303.94,0,303.94,4,28,31,Bengaluru,101,80,15.7,FALSE,20,On-Time
ITC Original Snacks 136,Snacks,ITC,226.53,20,181.22,4.3,354,35,Delhi,81,21,38,FALSE,4,Delayed
Parle Premium Snacks 628,Snacks,Parle,89.35,0,89.35,4.1,350,31,Hyderabad,131,187,12.4,FALSE,40,On-Time
Minute Maid Fresh Beverages 895,Beverages,Minute Maid,104.47,10,94.02,3.3,613,21,Hyderabad,76,348,6.5,TRUE,76,On-Time
ITC Lite Snacks 191,Snacks,ITC,217.4,15,184.79,5,370,29,Ahmedabad,90,53,33,TRUE,24,On-Time
DailyGreens Fresh Fruits 538,Fruits & Vegetables,DailyGreens,217.81,15,185.14,4.5,252,26,Hyderabad,123,322,7.7,FALSE,81,Delayed
Lizol Fresh Household 672,Household,Lizol,325.88,0,325.88,4.2,269,39,Jaipur,140,259,31.3,FALSE,61,On-Time
Aashirvaad Organic Grocery 64,Grocery,Aashirvaad,168.06,5,159.66,4.7,556,31,Ahmedabad,102,84,33.7,TRUE,20,On-Time
Lizol Classic Household 379,Household,Lizol,374.09,15,317.98,4.2,220,31,Kolkata,137,26,38.6,FALSE,22,Delayed
Lay's Original Snacks 456,Snacks,Lay's,62.31,10,56.08,3.9,487,41,Lucknow,76,245,9.3,TRUE,52,On-Time
FreshFarm Fresh Fruits 762,Fruits & Vegetables,FreshFarm,61.4,15,52.19,3.6,145,15,Pune,83,56,31.4,FALSE,10,On-Time
BakeHouse Classic Bakery 616,Bakery,BakeHouse,95.8,0,95.8,4.1,162,33,Delhi,84,45,37.4,FALSE,4,On-Time
Britannia Fresh Snacks 626,Snacks,Britannia,30.43,0,30.43,4,430,23,Pune,102,488,8,FALSE,100,Delayed
FreshFarm Organic Fruits 356,Fruits & Vegetables,FreshFarm,266.51,20,213.21,4.2,76,27,Bengaluru,88,587,36.7,FALSE,100,On-Time
Surf Excel Family Pack Household 805,Household,Surf Excel,263.99,10,237.59,3.7,418,30,Ahmedabad,127,302,9.1,FALSE,77,Delayed
Fortune Lite Grocery 619,Grocery,Fortune,201.49,20,161.19,3.9,500,34,Ahmedabad,99,294,34.1,TRUE,61,On-Time
Patanjali Fresh Grocery 463,Grocery,Patanjali,461.09,20,368.87,3.9,500,46,Jaipur,115,64,35.9,FALSE,29,On-Time
FreshFarm Family Pack Fruits 837,Fruits & Vegetables,FreshFarm,117.12,15,99.55,3.8,185,31,Mumbai,122,65,29.6,FALSE,22,On-Time
Aavin Family Pack Dairy 947,Dairy,Aavin,220.29,25,165.22,3.8,127,25,Delhi,106,88,26.6,FALSE,21,Delayed
Coca-Cola Organic Beverages 410,Beverages,Coca-Cola,282.74,10,254.47,4.5,333,26,Ahmedabad,140,217,31.1,FALSE,56,On-Time
Britannia Fresh Snacks 872,Snacks,Britannia,203.29,5,193.13,4.2,441,26,Kolkata,83,269,32.2,FALSE,55,On-Time
Surf Excel Original Household 791,Household,Surf Excel,619.35,10,557.42,3.7,55,28,Delhi,148,30,6.9,FALSE,6,On-Time
Gowardhan Fresh Dairy 171,Dairy,Gowardhan,146.26,0,146.26,3.6,560,30,Jaipur,92,41,32.4,FALSE,9,On-Time
Fortune Fresh Grocery 943,Grocery,Fortune,281.67,0,281.67,4.6,463,20,Pune,130,32,23.6,TRUE,27,On-Time
Aavin Classic Dairy 298,Dairy,Aavin,61.66,10,55.49,4.4,522,22,Delhi,84,414,15.9,FALSE,100,On-Time
Modern Organic Bakery 519,Bakery,Modern,474.55,5,450.82,3.6,252,14,Hyderabad,88,328,39.6,FALSE,64,On-Time
Modern Daily Bakery 700,Bakery,Modern,487.43,0,487.43,4.5,260,36,Ahmedabad,135,508,8.1,FALSE,100,Delayed
Minute Maid Fresh Beverages 905,Beverages,Minute Maid,292.43,0,292.43,4.7,695,38,Mumbai,102,58,23.6,TRUE,27,On-Time
Tata Organic Grocery 260,Grocery,Tata,165.75,0,165.75,4.6,443,34,Lucknow,83,446,30.9,TRUE,85,Delayed
Patanjali Lite Grocery 792,Grocery,Patanjali,458.01,30,320.61,4.7,181,33,Lucknow,127,194,20.3,FALSE,57,Delayed
Amul Organic Dairy 352,Dairy,Amul,145.53,15,123.7,5,429,33,Mumbai,107,26,26.7,FALSE,34,Delayed
Gowardhan Fresh Dairy 172,Dairy,Gowardhan,169.76,5,161.27,4.5,333,42,Jaipur,98,33,38.3,FALSE,25,On-Time
Britannia Lite Snacks 616,Snacks,Britannia,82.78,5,78.64,4.5,198,29,Lucknow,135,63,37.4,FALSE,37,On-Time
Minute Maid Classic Beverages 956,Beverages,Minute Maid,208.32,15,177.07,4,473,23,Ahmedabad,84,93,30.9,FALSE,28,On-Time
Himalaya Classic Personal 522,Personal Care,Himalaya,224.64,0,224.64,3.5,232,25,Ahmedabad,96,20,28.9,FALSE,22,On-Time
Mother Dairy Lite Dairy 659,Dairy,Mother Dairy,180.39,0,180.39,4.7,520,30,Mumbai,119,36,23.9,FALSE,30,Delayed
Coca-Cola Daily Beverages 396,Beverages,Coca-Cola,202.04,15,171.73,4.3,317,31,Mumbai,102,97,29.8,FALSE,9,On-Time
Pepsi Lite Beverages 762,Beverages,Pepsi,22.59,5,21.46,4.3,243,20,Hyderabad,103,24,22.4,FALSE,27,On-Time
Lay's Classic Snacks 83,Snacks,Lay's,283.05,20,226.44,4.7,238,31,Bengaluru,142,8,27.9,FALSE,14,On-Time
Britannia Organic Snacks 566,Snacks,Britannia,154.91,15,131.67,4.6,391,21,Pune,140,167,20.5,TRUE,37,On-Time
Lay's Original Snacks 766,Snacks,Lay's,249.07,0,249.07,4.1,194,29,Jaipur,91,202,27.1,FALSE,55,On-Time
Coca-Cola Lite Beverages 493,Beverages,Coca-Cola,289.93,10,260.94,5,398,16,Hyderabad,137,328,8.4,FALSE,80,On-Time
Gowardhan Lite Dairy 565,Dairy,Gowardhan,64.56,25,48.42,4.2,564,32,Mumbai,103,276,18.4,FALSE,66,Delayed
Aashirvaad Fresh Grocery 417,Grocery,Aashirvaad,451,20,360.8,3.7,586,22,Pune,113,109,17.7,FALSE,28,On-Time
ITC Original Snacks 561,Snacks,ITC,134.39,0,134.39,3.9,233,20,Chennai,105,235,24.3,FALSE,33,On-Time
DailyGreens Classic Fruits 167,Fruits & Vegetables,DailyGreens,334.26,5,317.55,4.9,327,31,Mumbai,130,74,18.8,FALSE,22,On-Time
Gowardhan Daily Dairy 453,Dairy,Gowardhan,169.12,10,152.21,4.2,523,23,Bengaluru,142,51,14.2,TRUE,13,On-Time
Patanjali Lite Grocery 589,Grocery,Patanjali,388.82,0,388.82,3.7,410,31,Ahmedabad,119,184,15.6,FALSE,50,On-Time
Modern Classic Bakery 319,Bakery,Modern,409.61,0,409.61,4.4,78,31,Ahmedabad,85,108,12,FALSE,51,On-Time
Parle Lite Snacks 525,Snacks,Parle,258.39,30,180.87,3.7,315,30,Ahmedabad,126,497,22.4,FALSE,100,On-Time
Amul Daily Dairy 697,Dairy,Amul,80.63,10,72.57,3.3,139,19,Hyderabad,83,151,31.8,FALSE,27,On-Time
Coca-Cola Original Beverages 311,Beverages,Coca-Cola,166.26,0,166.26,4.1,103,19,Pune,125,20,7.3,FALSE,22,On-Time
Parle Original Snacks 282,Snacks,Parle,13.1,5,12.44,4.1,547,31,Mumbai,110,93,6.8,FALSE,36,On-Time
Gowardhan Daily Dairy 847,Dairy,Gowardhan,67.61,10,60.85,3.8,438,22,Hyderabad,119,293,15.5,FALSE,69,On-Time
Gowardhan Lite Dairy 620,Dairy,Gowardhan,144.59,5,137.36,4.1,82,20,Kolkata,121,119,26.5,FALSE,39,Delayed
Tropicana Fresh Beverages 958,Beverages,Tropicana,92.36,15,78.51,3.1,219,32,Jaipur,93,76,22,FALSE,14,On-Time
P&G Premium Personal 276,Personal Care,P&G,597.88,20,478.3,4.8,247,33,Lucknow,119,89,21.9,TRUE,33,On-Time
Harpic Original Household 330,Household,Harpic,742.83,20,594.26,3.9,128,20,Hyderabad,118,61,11.4,FALSE,22,On-Time
Britannia Family Pack Snacks 435,Snacks,Britannia,217.27,15,184.68,4.3,233,31,Pune,91,143,28.6,FALSE,57,Delayed
Coca-Cola Daily Beverages 775,Beverages,Coca-Cola,338.81,25,254.11,3.7,396,26,Ahmedabad,113,40,40,FALSE,8,On-Time
Dove Lite Personal 94,Personal Care,Dove,289.61,0,289.61,3.6,38,26,Mumbai,130,83,24.9,FALSE,19,On-Time
Mother Dairy Classic Dairy 375,Dairy,Mother Dairy,175.24,0,175.24,4,152,30,Delhi,102,561,38.7,FALSE,100,On-Time
Dettol Original Household 656,Household,Dettol,683.49,10,615.14,5,436,41,Kolkata,101,221,37.3,FALSE,62,Delayed
Amul Family Pack Dairy 926,Dairy,Amul,54.81,0,54.81,4,500,22,Bengaluru,108,77,33.2,FALSE,27,On-Time
Patanjali Classic Grocery 66,Grocery,Patanjali,378.67,15,321.87,3.3,408,33,Hyderabad,93,370,8.6,FALSE,83,Delayed
FreshFarm Original Fruits 577,Fruits & Vegetables,FreshFarm,52.44,20,41.95,3.6,99,34,Bengaluru,81,268,17.2,FALSE,58,On-Time
Coca-Cola Organic Beverages 619,Beverages,Coca-Cola,145.4,20,116.32,4.4,147,15,Hyderabad,81,173,5.6,FALSE,37,On-Time
FreshFarm Lite Fruits 72,Fruits & Vegetables,FreshFarm,163.09,0,163.09,4.8,35,35,Bengaluru,131,101,34.2,FALSE,34,Delayed
Amul Classic Dairy 442,Dairy,Amul,144.58,20,115.66,3.2,182,20,Bengaluru,92,6,39.7,TRUE,0,On-Time
Aashirvaad Original Grocery 566,Grocery,Aashirvaad,322.72,20,258.18,5,485,22,Delhi,82,87,6,FALSE,28,On-Time
Patanjali Lite Grocery 904,Grocery,Patanjali,287.75,30,201.42,4.7,119,33,Kolkata,122,475,10.7,FALSE,100,Delayed
Lay's Premium Snacks 644,Snacks,Lay's,117.11,20,93.69,3.7,370,27,Kolkata,134,34,15.1,FALSE,0,Delayed
Surf Excel Premium Household 572,Household,Surf Excel,103.35,5,98.18,5,181,29,Mumbai,139,33,21.9,TRUE,25,On-Time
Aashirvaad Fresh Grocery 286,Grocery,Aashirvaad,449.26,10,404.33,4.6,364,37,Lucknow,136,19,17.6,TRUE,22,Delayed
FreshFarm Lite Fruits 872,Fruits & Vegetables,FreshFarm,285.05,10,256.55,4,32,44,Lucknow,100,37,34.1,FALSE,0,On-Time
Dove Classic Personal 597,Personal Care,Dove,198.44,20,158.75,4.7,135,25,Bengaluru,145,157,23.5,TRUE,40,On-Time
Nivea Daily Personal 832,Personal Care,Nivea,609.45,15,518.03,4.3,163,33,Bengaluru,100,37,29.5,TRUE,19,On-Time
DailyGreens Premium Fruits 231,Fruits & Vegetables,DailyGreens,294.38,15,250.22,4.9,144,26,Jaipur,113,567,15.6,FALSE,100,Delayed
Dettol Organic Household 209,Household,Dettol,204.88,0,204.88,5,349,36,Lucknow,135,139,20.5,FALSE,54,On-Time
Britannia Fresh Snacks 360,Snacks,Britannia,73.88,0,73.88,3.6,400,31,Kolkata,98,24,13.9,TRUE,0,On-Time
DailyGreens Classic Fruits 831,Fruits & Vegetables,DailyGreens,291.97,0,291.97,4,218,24,Hyderabad,134,60,8.9,TRUE,40,On-Time
Lay's Classic Snacks 260,Snacks,Lay's,131.7,15,111.94,4.9,452,28,Kolkata,95,253,35.7,TRUE,74,On-Time
Minute Maid Premium Beverages 969,Beverages,Minute Maid,333.75,15,283.69,3.9,389,30,Chennai,109,38,19.7,FALSE,14,On-Time
Parle Fresh Snacks 416,Snacks,Parle,247.84,0,247.84,3.9,465,15,Hyderabad,89,91,9,FALSE,36,On-Time
Tropicana Daily Beverages 958,Beverages,Tropicana,19.7,10,17.73,4.4,343,30,Kolkata,122,29,39.6,FALSE,26,Delayed
Gowardhan Fresh Dairy 403,Dairy,Gowardhan,55.11,20,44.09,4.4,462,28,Mumbai,75,65,30.1,FALSE,34,On-Time
BakeHouse Premium Bakery 152,Bakery,BakeHouse,447.37,0,447.37,4.1,223,38,Jaipur,114,1,35.4,FALSE,7,On-Time
Modern Family Pack Bakery 250,Bakery,Modern,50.06,10,45.05,4.4,158,31,Mumbai,85,236,13.3,FALSE,68,On-Time
FreshFarm Fresh Fruits 921,Fruits & Vegetables,FreshFarm,63.51,5,60.33,4.5,198,21,Kolkata,124,236,28.4,FALSE,54,On-Time
Mother Dairy Fresh Dairy 417,Dairy,Mother Dairy,43.54,15,37.01,4,326,23,Hyderabad,119,108,28,TRUE,49,On-Time
Himalaya Daily Personal 322,Personal Care,Himalaya,688.87,0,688.87,4.1,181,22,Mumbai,107,15,22.5,FALSE,18,On-Time
Harpic Fresh Household 836,Household,Harpic,695.4,0,695.4,4.9,405,22,Pune,116,305,36.7,TRUE,100,On-Time
Gowardhan Organic Dairy 872,Dairy,Gowardhan,69.09,10,62.18,4.1,242,13,Delhi,103,86,10.3,FALSE,28,On-Time
Aavin Fresh Dairy 540,Dairy,Aavin,164.58,5,156.35,4.3,201,33,Ahmedabad,106,262,36.5,FALSE,65,Delayed
Tata Premium Grocery 450,Grocery,Tata,105.79,0,105.79,4.7,523,22,Bengaluru,130,62,37.3,TRUE,30,On-Time
Dove Daily Personal 363,Personal Care,Dove,44.94,0,44.94,4.2,85,29,Kolkata,82,58,11.1,FALSE,28,On-Time
Tata Fresh Grocery 325,Grocery,Tata,184.25,5,175.04,3.4,324,34,Lucknow,125,7,30.7,TRUE,6,On-Time
Modern Classic Bakery 710,Bakery,Modern,469.05,10,422.15,4.9,122,29,Lucknow,112,50,35.1,FALSE,10,On-Time
Patanjali Fresh Grocery 522,Grocery,Patanjali,300.46,10,270.41,3.6,649,31,Pune,88,58,27,FALSE,13,On-Time
DailyGreens Fresh Fruits 273,Fruits & Vegetables,DailyGreens,352.78,25,264.58,4,187,40,Jaipur,132,86,26.6,FALSE,38,On-Time
Nivea Organic Personal 881,Personal Care,Nivea,573.78,5,545.09,4.7,62,34,Hyderabad,126,10,39,FALSE,8,On-Time
Coca-Cola Original Beverages 367,Beverages,Coca-Cola,183.09,10,164.78,4.2,323,42,Jaipur,73,277,26.8,FALSE,52,Delayed
Dove Lite Personal 657,Personal Care,Dove,788.78,0,788.78,4.4,275,29,Mumbai,113,8,7.6,TRUE,11,On-Time
Surf Excel Fresh Household 368,Household,Surf Excel,414.46,5,393.74,3.2,93,28,Hyderabad,101,39,7.8,FALSE,0,On-Time
Dove Family Pack Personal 516,Personal Care,Dove,724.57,5,688.34,4.2,296,21,Mumbai,108,213,27.2,FALSE,51,On-Time
DailyGreens Fresh Fruits 871,Fruits & Vegetables,DailyGreens,332.51,5,315.88,4.8,225,24,Delhi,115,623,25.5,FALSE,100,On-Time
Coca-Cola Lite Beverages 709,Beverages,Coca-Cola,139.84,5,132.85,3.8,194,30,Bengaluru,134,7,22.1,FALSE,7,On-Time
Coca-Cola Family Pack Beverages 367,Beverages,Coca-Cola,261.22,0,261.22,4.1,298,36,Ahmedabad,106,140,19.3,FALSE,42,On-Time
Surf Excel Lite Household 266,Household,Surf Excel,630.2,30,441.14,3.7,77,27,Kolkata,123,123,21.7,FALSE,43,On-Time
Tropicana Organic Beverages 854,Beverages,Tropicana,96.95,0,96.95,4.9,275,28,Lucknow,109,55,19,FALSE,24,On-Time
DailyGreens Organic Fruits 234,Fruits & Vegetables,DailyGreens,118.65,5,112.72,3.5,195,19,Bengaluru,113,15,23.6,TRUE,25,On-Time
Parle Original Snacks 68,Snacks,Parle,282.43,20,225.94,4.3,266,35,Jaipur,97,216,27.4,FALSE,49,Delayed
Britannia Fresh Bakery 947,Bakery,Britannia,380.36,20,304.29,3.8,15,31,Lucknow,123,57,26,FALSE,5,On-Time
Mother Dairy Fresh Dairy 492,Dairy,Mother Dairy,69.46,10,62.51,4.2,420,25,Chennai,91,109,15.9,FALSE,28,On-Time
Nivea Organic Personal 142,Personal Care,Nivea,476.27,20,381.02,5,161,22,Hyderabad,82,2,6.9,FALSE,21,On-Time
Tata Daily Grocery 719,Grocery,Tata,106.42,5,101.1,3.8,196,23,Bengaluru,110,21,14.8,FALSE,0,On-Time
Coca-Cola Daily Beverages 531,Beverages,Coca-Cola,142.55,10,128.3,4,509,24,Ahmedabad,127,97,20.6,TRUE,30,Delayed
Gowardhan Fresh Dairy 611,Dairy,Gowardhan,128.11,15,108.89,4.5,377,29,Jaipur,112,46,30.9,FALSE,15,On-Time
Lizol Original Household 129,Household,Lizol,697.04,15,592.48,4.1,139,22,Bengaluru,122,71,7.6,TRUE,16,On-Time
Britannia Organic Snacks 192,Snacks,Britannia,154.15,0,154.15,4.7,279,28,Ahmedabad,119,402,6.4,TRUE,100,On-Time
DailyGreens Organic Fruits 477,Fruits & Vegetables,DailyGreens,204.21,5,194,3.5,105,15,Chennai,116,70,19.7,FALSE,17,On-Time
Modern Organic Bakery 527,Bakery,Modern,378.13,0,378.13,3,164,31,Ahmedabad,105,320,15.8,FALSE,75,Delayed
Nivea Fresh Personal 632,Personal Care,Nivea,52.38,10,47.14,3.6,108,18,Hyderabad,115,218,6,FALSE,40,On-Time
Minute Maid Original Beverages 883,Beverages,Minute Maid,164.3,5,156.09,3.8,448,41,Mumbai,104,297,40,FALSE,62,Delayed
P&G Original Personal 145,Personal Care,P&G,637.35,5,605.48,3,363,19,Mumbai,117,163,12.7,TRUE,31,On-Time
Dove Lite Personal 496,Personal Care,Dove,143.46,10,129.11,3.5,226,34,Jaipur,139,164,19,FALSE,37,On-Time
Britannia Fresh Snacks 720,Snacks,Britannia,193.78,10,174.4,4.9,484,32,Mumbai,84,290,36.3,FALSE,73,On-Time
Gowardhan Lite Dairy 213,Dairy,Gowardhan,110.81,10,99.73,4.3,425,41,Mumbai,107,141,31.7,FALSE,44,On-Time
Tropicana Family Pack Beverages 857,Beverages,Tropicana,70.23,15,59.7,3.8,538,21,Hyderabad,124,146,14.8,FALSE,46,On-Time
BakeHouse Premium Bakery 992,Bakery,BakeHouse,210.92,10,189.83,4.5,202,21,Delhi,101,67,39.3,FALSE,48,On-Time
Minute Maid Premium Beverages 83,Beverages,Minute Maid,45.26,5,43,4,541,21,Bengaluru,109,11,6.1,FALSE,0,On-Time
Pepsi Lite Beverages 219,Beverages,Pepsi,80.36,25,60.27,4.4,774,40,Ahmedabad,95,225,35,FALSE,73,On-Time
Tata Lite Grocery 664,Grocery,Tata,251.63,5,239.05,4.5,355,22,Mumbai,107,221,13.3,FALSE,39,Delayed
Fortune Daily Grocery 755,Grocery,Fortune,432.28,0,432.28,4.1,453,14,Hyderabad,117,385,20.7,FALSE,100,On-Time
Mother Dairy Daily Dairy 510,Dairy,Mother Dairy,133.76,0,133.76,4.3,225,16,Delhi,124,0,10.6,FALSE,31,On-Time
Minute Maid Organic Beverages 203,Beverages,Minute Maid,72.06,5,68.46,4,243,26,Delhi,121,69,25.6,FALSE,18,Delayed
Britannia Original Bakery 626,Bakery,Britannia,326.17,20,260.94,3.6,269,18,Hyderabad,84,56,27.3,TRUE,21,On-Time
FreshFarm Original Fruits 269,Fruits & Vegetables,FreshFarm,188.84,20,151.07,4.5,108,28,Bengaluru,102,162,16.5,FALSE,35,Delayed
Parle Family Pack Snacks 744,Snacks,Parle,82.58,0,82.58,4.4,278,27,Chennai,108,87,22.1,FALSE,36,On-Time
Harpic Lite Household 671,Household,Harpic,801.8,20,641.44,4.5,171,24,Jaipur,101,12,18.8,FALSE,21,Delayed
Patanjali Premium Grocery 270,Grocery,Patanjali,191.77,0,191.77,4.6,208,20,Jaipur,141,155,39.3,FALSE,53,On-Time
BakeHouse Fresh Bakery 591,Bakery,BakeHouse,402.49,0,402.49,3.1,137,27,Kolkata,105,217,24.2,FALSE,61,On-Time
Dove Fresh Personal 418,Personal Care,Dove,356.92,25,267.69,4,30,32,Delhi,119,86,10.8,FALSE,31,On-Time
BakeHouse Premium Bakery 888,Bakery,BakeHouse,195.56,15,166.23,3.6,164,16,Delhi,130,63,15.3,FALSE,4,On-Time
Aashirvaad Organic Grocery 305,Grocery,Aashirvaad,56.25,0,56.25,3.5,468,32,Bengaluru,136,24,37.1,TRUE,0,On-Time
Tropicana Daily Beverages 849,Beverages,Tropicana,280.29,0,280.29,3.3,80,34,Ahmedabad,136,443,39.9,FALSE,86,Delayed
Amul Fresh Dairy 366,Dairy,Amul,48.02,5,45.62,4.4,289,27,Pune,118,103,7.9,FALSE,31,On-Time
DailyGreens Premium Fruits 680,Fruits & Vegetables,DailyGreens,247.86,5,235.47,3.7,78,21,Hyderabad,88,216,26.4,FALSE,48,On-Time
ITC Fresh Snacks 240,Snacks,ITC,210.85,20,168.68,4,620,39,Chennai,90,39,20.7,FALSE,0,Delayed
Amul Family Pack Dairy 585,Dairy,Amul,100.06,10,90.05,3.9,566,26,Kolkata,108,88,26.6,FALSE,26,Delayed
FreshFarm Daily Fruits 252,Fruits & Vegetables,FreshFarm,116,30,81.2,4.1,123,31,Mumbai,96,61,19.8,FALSE,38,On-Time
Patanjali Organic Grocery 956,Grocery,Patanjali,21,10,18.9,3.8,468,25,Mumbai,141,59,31.6,TRUE,0,On-Time
Tata Family Pack Grocery 317,Grocery,Tata,93.74,0,93.74,2.7,485,38,Jaipur,92,312,37.2,FALSE,60,On-Time
Himalaya Classic Personal 828,Personal Care,Himalaya,736.52,0,736.52,5,168,15,Pune,157,51,5.6,TRUE,32,On-Time
Fortune Premium Grocery 268,Grocery,Fortune,328.77,0,328.77,4.4,66,23,Kolkata,112,20,32.7,FALSE,24,Delayed
Dettol Lite Household 705,Household,Dettol,448.58,15,381.29,4.1,113,32,Jaipur,93,249,9.7,FALSE,60,On-Time
FreshFarm Family Pack Fruits 383,Fruits & Vegetables,FreshFarm,225.93,5,214.63,4.7,36,42,Kolkata,129,106,28.3,FALSE,34,On-Time
Lizol Fresh Household 107,Household,Lizol,732.57,20,586.06,4.4,253,17,Kolkata,83,244,10.2,FALSE,50,On-Time
Modern Fresh Bakery 688,Bakery,Modern,25.75,15,21.89,4.5,41,29,Ahmedabad,98,300,11.8,FALSE,96,On-Time
BakeHouse Daily Bakery 115,Bakery,BakeHouse,65.57,0,65.57,4.4,227,31,Ahmedabad,110,207,18.4,FALSE,57,On-Time
BakeHouse Organic Bakery 666,Bakery,BakeHouse,65.06,5,61.81,3.4,142,36,Chennai,90,347,28.8,FALSE,71,On-Time
Mother Dairy Premium Dairy 275,Dairy,Mother Dairy,89.33,10,80.4,4,242,30,Jaipur,138,48,31.6,TRUE,0,On-Time
DailyGreens Fresh Fruits 200,Fruits & Vegetables,DailyGreens,24.35,25,18.26,4.2,95,22,Pune,120,113,27.8,FALSE,38,On-Time
Aashirvaad Original Grocery 636,Grocery,Aashirvaad,274.78,25,206.08,5,135,15,Chennai,93,46,39.8,FALSE,27,On-Time
Parle Classic Snacks 904,Snacks,Parle,206.89,5,196.55,3.6,315,29,Hyderabad,139,307,34.3,FALSE,71,Delayed
BakeHouse Original Bakery 765,Bakery,BakeHouse,48.84,5,46.4,4.8,267,36,Lucknow,127,301,35.3,TRUE,80,On-Time
Aavin Original Dairy 623,Dairy,Aavin,91.79,5,87.2,4.3,205,19,Ahmedabad,100,90,20.4,FALSE,42,On-Time
FreshFarm Classic Fruits 350,Fruits & Vegetables,FreshFarm,287.24,25,215.43,4.1,113,35,Ahmedabad,97,60,6.2,TRUE,16,Delayed
Modern Family Pack Bakery 852,Bakery,Modern,434.7,20,347.76,4.6,113,28,Kolkata,94,250,34.2,FALSE,56,On-Time
Minute Maid Organic Beverages 725,Beverages,Minute Maid,299.49,5,284.52,4.4,439,26,Ahmedabad,136,7,28.7,FALSE,14,On-Time
DailyGreens Daily Fruits 167,Fruits & Vegetables,DailyGreens,248.4,10,223.56,4.2,134,37,Jaipur,95,199,38,FALSE,49,On-Time
ITC Family Pack Snacks 800,Snacks,ITC,241.51,5,229.43,4.8,527,34,Ahmedabad,114,291,38.8,FALSE,90,On-Time
DailyGreens Daily Fruits 546,Fruits & Vegetables,DailyGreens,276.73,5,262.89,4.4,333,19,Delhi,110,61,31.8,TRUE,29,On-Time
