Product ID,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Customer ID,Customer Age,City,State,Order ID,Customer ID,Product ID,Date,Original Price,Discount%
P2558,Beauty,Haircare,Conditioner,Dove,Onesize,Yellow,5.00,,,,,OD2558,C043,P2241,12/14/2021,433.00,40.00%
P2559,Beauty,Haircare,Conditioner,Dove,Onesize,Yellow,4.00,,,,,OD2559,C044,P2242,1/27/2021,562.00,15.00%
P2560,Beauty,Haircare,Conditioner,TRESemme,Onesize,Yellow,2.00,,,,,OD2560,C045,P2243,2/2/2022,423.00,15.00%
P2561,Beauty,Haircare,Conditioner,TRESemme,Onesize,Yellow,5.00,,,,,OD2561,C046,P2244,8/18/2021,621.00,15.00%
P2562,Beauty,Haircare,Conditioner,TRESemme,Onesize,Blue,5.00,,,,,OD2562,C047,P2245,3/31/2021,333.00,35.00%
P2563,Beauty,Haircare,Conditioner,TRESemme,Onesize,Blue,5.00,,,,,OD2563,C048,P2246,6/25/2021,236.00,35.00%
P2564,Beauty,Haircare,Conditioner,TRESemme,Onesize,Blue,4.00,,,,,OD2564,C049,P2247,4/16/2022,456.00,35.00%
P2565,Beauty,Haircare,Conditioner,TRESemme,Onesize,Blue,4.00,,,,,OD2565,C050,P2248,2/22/2022,963.00,35.00%
P2566,Beauty,Haircare,Conditioner,TRESemme,Onesize,Blue,4.00,,,,,OD2566,C051,P2249,1/7/2022,234.00,55.00%
P2567,Beauty,Haircare,Conditioner,TRESemme,Onesize,Beige,5.00,,,,,OD2567,C052,P2250,5/21/2021,456.00,55.00%
P2568,Beauty,Haircare,Conditioner,Biotique,Onesize,Beige,5.00,,,,,OD2568,C053,P2251,5/28/2021,564.00,55.00%
P2569,Beauty,Haircare,Conditioner,Biotique,Onesize,Beige,3.00,,,,,OD2569,C054,P2252,3/21/2022,634.00,55.00%
P2570,Beauty,Haircare,Conditioner,Biotique,Onesize,Beige,5.00,,,,,OD2570,C055,P2253,7/8/2021,236.00,50.00%
P2571,Beauty,Haircare,Conditioner,Biotique,Onesize,Beige,5.00,,,,,OD2571,C056,P2254,1/2/2023,444.00,50.00%
P2572,Beauty,Haircare,Conditioner,Biotique,Onesize,Beige,4.00,,,,,OD2572,C057,P2255,1/23/2022,456.00,50.00%
P2573,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,3.00,,,,,OD2573,C058,P2256,11/14/2022,963.00,50.00%
P2574,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,4.00,,,,,OD2574,C059,P2257,1/8/2022,456.00,50.00%
P2575,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,5.00,,,,,OD2575,C060,P2258,9/11/2021,1189.00,30.00%
P2576,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,3.00,,,,,OD2576,C061,P2259,4/25/2022,1298.00,32.00%
P2577,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,2.00,,,,,OD2577,C062,P2260,7/8/2021,1456.00,25.00%
P2578,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,5.00,,,,,OD2578,C063,P2261,8/6/2021,1478.00,45.00%
P2579,Beauty,Haircare,Conditioner,Biotique,Onesize,Brown,4.00,,,,,OD2579,C064,P2261,3/12/2021,256.00,15.00%
P2580,Beauty,Haircare,Hair Gel,Set Wet,Onesize,Brown,3.00,,,,,OD2580,C065,P2261,3/6/2022,2698.00,33.00%
P2581,Beauty,Haircare,Hair Gel,Set Wet,Onesize,Brown,5.00,,,,,OD2581,C066,P2261,11/4/2021,2364.00,42.00%
P2582,Beauty,Haircare,Hair Gel,Set Wet,Onesize,Brown,4.00,,,,,OD2582,C067,P2261,3/2/2021,1236.00,42.00%
P2583,Beauty,Haircare,Hair Gel,Set Wet,Onesize,White,2.00,,,,,OD2583,C068,P2262,8/3/2022,756.00,39.00%
P2584,Beauty,Haircare,Hair Gel,Set Wet,Onesize,White,5.00,,,,,OD2584,C069,P2263,6/23/2021,326.00,39.00%
P2585,Beauty,Haircare,Hair Gel,Set Wet,Onesize,White,5.00,,,,,OD2585,C070,P2264,8/4/2022,453.00,39.00%
P2586,Beauty,Haircare,Hair Gel,Plum,Onesize,White,4.00,,,,,OD2586,C071,P2265,10/1/2022,326.00,39.00%
P2587,Beauty,Haircare,Hair Gel,Plum,Onesize,White,4.00,,,,,OD2587,C072,P2266,4/30/2022,456.00,30.00%
P2588,Beauty,Haircare,Hair Gel,Plum,Onesize,White,4.00,,,,,OD2588,C073,P2267,5/5/2021,675.00,30.00%
P2589,Beauty,Haircare,Hair Gel,Plum,Onesize,White,3.00,,,,,OD2589,C074,P2268,10/11/2022,654.00,30.00%
P2590,Beauty,Haircare,Hair Gel,Plum,Onesize,White,5.00,,,,,OD2590,C075,P2269,12/1/2021,654.00,25.00%
P2591,Beauty,Haircare,Hair Gel,Wildstone,Onesize,White,4.00,,,,,OD2591,C076,P2270,8/30/2021,654.00,25.00%
P2592,Beauty,Haircare,Hair Gel,Wildstone,Onesize,White,2.00,,,,,OD2592,C077,P2271,1/16/2022,654.00,30.00%
P2593,Beauty,Haircare,Hair Gel,Wildstone,Onesize,White,5.00,,,,,OD2593,C078,P2272,6/27/2021,356.00,30.00%
P2594,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,5.00,,,,,OD2594,C079,P2273,12/16/2022,686.00,30.00%
P2595,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,5.00,,,,,OD2595,C080,P2274,3/7/2022,456.00,40.00%
P2596,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,4.00,,,,,OD2596,C081,P2275,6/25/2021,516.00,40.00%
P2597,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,4.00,,,,,OD2597,C082,P2276,3/16/2023,355.00,40.00%
P2598,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,4.00,,,,,OD2598,C083,P2277,9/28/2022,465.00,40.00%
P2599,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Black,5.00,,,,,OD2599,C084,P2278,5/15/2022,965.00,40.00%
P2600,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Coffee Brown,5.00,,,,,OD2600,C085,P2279,2/20/2021,1158.00,40.00%
P2601,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Coffee Brown,3.00,,,,,OD2601,C086,P2280,3/18/2021,264.00,45.00%
P2602,Beauty,Haircare,Hair Gel,Wildstone,Onesize,Coffee Brown,5.00,,,,,OD2602,C087,P2280,4/29/2021,433.00,45.00%
P2603,Kids,Boys Clothing,Shirts,H&M,2-3Y,Coffee Brown,5.00,,,,,OD2603,C088,P2280,1/3/2023,562.00,45.00%
P2604,Kids,Boys Clothing,Shirts,H&M,2-3Y,Coffee Brown,4.00,,,,,OD2604,C089,P2280,5/25/2022,423.00,47.00%
P2605,Kids,Boys Clothing,Shirts,H&M,2-3Y,Coffee Brown,3.00,,,,,OD2605,C090,P2280,2/23/2022,621.00,47.00%
P2606,Kids,Boys Clothing,Shirts,H&M,2-3Y,Coffee Brown,5.00,,,,,OD2606,C091,P2280,1/2/2021,333.00,46.00%
P2607,Kids,Boys Clothing,Shirts,H&M,2-3Y,Coffee Brown,4.00,,,,,OD2607,C092,P2280,1/16/2021,236.00,46.00%
P2608,Kids,Boys Clothing,Shirts,H&M,2-3Y,White,3.00,,,,,OD2608,C093,P2281,1/30/2023,456.00,46.00%
P2609,Kids,Boys Clothing,Shirts,H&M,2-3Y,White,5.00,,,,,OD2609,C094,P2282,1/3/2023,963.00,30.00%
P2610,Kids,Boys Clothing,Shirts,H&M,3-4Y,White,5.00,,,,,OD2610,C095,P2283,1/12/2023,234.00,30.00%
P2611,Kids,Boys Clothing,Shirts,H&M,3-4Y,White,4.00,,,,,OD2611,C096,P2284,7/13/2021,456.00,30.00%
P2612,Kids,Boys Clothing,Shirts,H&M,3-4Y,Pink,2.00,,,,,OD2612,C097,P2285,5/1/2022,564.00,30.00%
P2613,Kids,Boys Clothing,Shirts,H&M,3-4Y,Pink,3.00,,,,,OD2613,C098,P2286,2/15/2023,634.00,30.00%
P2614,Kids,Boys Clothing,Shirts,H&M,3-4Y,Pink,4.00,,,,,OD2614,C099,P2287,1/15/2021,236.00,35.00%
P2615,Kids,Boys Clothing,Shirts,H&M,1-2Y,Blue,5.00,,,,,OD2615,C100,P2288,5/5/2021,444.00,35.00%
P2616,Kids,Boys Clothing,Shirts,H&M,1-2Y,Yellow,4.00,,,,,OD2616,C001,P2289,1/29/2023,456.00,35.00%
P2617,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Yellow,4.00,,,,,OD2617,C002,P2290,3/24/2022,963.00,35.00%
P2618,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Yellow,4.00,,,,,OD2618,C003,P2291,11/23/2021,456.00,35.00%
P2619,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Yellow,3.00,,,,,OD2619,C004,P2292,3/15/2022,1189.00,35.00%
P2620,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Yellow,2.00,,,,,OD2620,C005,P2293,12/3/2021,1298.00,40.00%
P2621,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Navy Blue,5.00,,,,,OD2621,C006,P2294,9/2/2022,1456.00,40.00%
P2622,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Navy Blue,4.00,,,,,OD2622,C007,P2295,11/17/2021,1478.00,15.00%
P2623,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Navy Blue,2.00,,,,,OD2623,C008,P2296,3/6/2023,256.00,15.00%
P2624,Kids,Boys Clothing,Shirts,Here&Now,1-2Y,Navy Blue,5.00,,,,,OD2624,C009,P2297,9/14/2022,2698.00,15.00%
P2625,Kids,Boys Clothing,Shirts,Roadster,3-4Y,Brown,5.00,,,,,OD2625,C010,P2298,2/20/2023,2364.00,35.00%
P2626,Kids,Boys Clothing,Shirts,Roadster,3-4Y,Brown,4.00,,,,,OD2626,C011,P2299,5/2/2021,1236.00,35.00%
P2627,Kids,Boys Clothing,Shirts,Roadster,3-4Y,Brown,4.00,,,,,OD2627,C012,P2300,7/25/2022,756.00,35.00%
P2628,Kids,Boys Clothing,Shirts,Roadster,2-3Y,Brown,4.00,,,,,OD2628,C013,P2301,3/13/2021,326.00,35.00%
P2629,Kids,Boys Clothing,Shirts,Roadster,2-3Y,Teal,3.00,,,,,OD2629,C014,P2302,7/11/2021,453.00,35.00%
P2630,Kids,Boys Clothing,Shirts,Roadster,2-3Y,Teal,5.00,,,,,OD2630,C015,P2303,1/11/2021,326.00,35.00%
P2631,Kids,Boys Clothing,Shirts,MAX,2-3Y,Teal,4.00,,,,,OD2631,C016,P2304,12/13/2021,456.00,40.00%
P2632,Kids,Boys Clothing,Shirts,MAX,2-3Y,Tan,2.00,,,,,OD2632,C017,P2305,7/2/2022,456.00,40.00%
P2633,Kids,Boys Clothing,Shirts,MAX,2-3Y,Tan,5.00,,,,,OD2633,C018,P2306,2/24/2023,456.00,15.00%
P2634,Kids,Boys Clothing,Shirts,MAX,2-3Y,Tan,5.00,,,,,OD2634,C019,P2307,5/30/2021,456.00,15.00%
P2635,Kids,Boys Clothing,Shirts,MAX,3-4Y,Tan,5.00,,,,,OD2635,C020,P2308,12/22/2021,236.00,15.00%
P2636,Kids,Boys Clothing,Shirts,MAX,3-4Y,Maroon,4.00,,,,,OD2636,C021,P2309,3/17/2023,996.00,35.00%
P2637,Kids,Boys Clothing,Shirts,MAX,3-4Y,Maroon,4.00,,,,,OD2637,C022,P2310,3/7/2022,654.00,35.00%
P2638,Kids,Boys Clothing,Shirts,MAX,3-4Y,Maroon,4.00,,,,,OD2638,C023,P2311,12/6/2021,965.00,35.00%
P2639,Kids,Boys Clothing,Shorts,Allen Solly,3-4Y,Maroon,5.00,,,,,OD2639,C024,P2312,3/12/2022,1158.00,35.00%
P2640,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Purple,5.00,,,,,OD2640,C025,P2313,9/18/2022,264.00,55.00%
P2641,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Purple,3.00,,,,,OD2641,C026,P2314,8/17/2021,433.00,55.00%
P2642,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Purple,5.00,,,,,OD2642,C027,P2315,12/1/2021,562.00,55.00%
P2643,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Purple,5.00,,,,,OD2643,C028,P2316,5/27/2021,423.00,55.00%
P2644,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Magenta,4.00,,,,,OD2644,C029,P2317,9/4/2021,621.00,50.00%
P2645,Kids,Boys Clothing,Shorts,Allen Solly,1-2Y,Magenta,3.00,,,,,OD2645,C030,P2318,3/8/2021,333.00,50.00%
P2646,Kids,Boys Clothing,Shorts,Allen Solly,3-4Y,Magenta,3.00,,,,,OD2646,C031,P2319,11/21/2021,236.00,50.00%
P2647,Kids,Boys Clothing,Shorts,Adidas,3-4Y,Magenta,5.00,,,,,OD2647,C032,P2320,4/30/2021,456.00,50.00%
P2648,Kids,Boys Clothing,Shorts,Adidas,3-4Y,Magenta,5.00,,,,,OD2648,C033,P2321,4/1/2021,963.00,50.00%
P2649,Kids,Boys Clothing,Shorts,Adidas,3-4Y,Magenta,4.00,,,,,OD2649,C034,P2322,3/17/2021,234.00,30.00%
P2650,Kids,Boys Clothing,Shorts,Adidas,3-4Y,Olive,2.00,,,,,OD2650,C035,P2323,10/7/2022,456.00,32.00%
P2651,Kids,Boys Clothing,Shorts,Adidas,3-4Y,Olive,3.00,,,,,OD2651,C036,P2324,9/23/2022,564.00,25.00%
P2652,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Olive,4.00,,,,,OD2652,C037,P2325,5/25/2021,634.00,45.00%
P2653,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Olive,5.00,,,,,OD2653,C038,P2326,12/29/2021,236.00,15.00%
P2654,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Olive,4.00,,,,,OD2654,C039,P2327,10/13/2021,444.00,33.00%
P2655,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Olive,4.00,,,,,OD2655,C040,P2328,2/1/2021,456.00,42.00%
P2656,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Green,4.00,,,,,OD2656,C041,P2329,3/31/2023,963.00,42.00%
P2657,Kids,Boys Clothing,Shorts,Adidas,1-2Y,Green,3.00,,,,,OD2657,C042,P2330,10/8/2022,456.00,39.00%
P2658,Kids,Boys Clothing,Shorts,Adidas,2-3Y,Green,2.00,,,,,OD2658,C043,P2331,2/25/2023,1189.00,39.00%
P2659,Kids,Boys Clothing,Shorts,Adidas,2-3Y,Green,5.00,,,,,OD2659,C044,P2331,9/23/2021,1298.00,39.00%
P2660,Kids,Boys Clothing,Shorts,Adidas,2-3Y,Green,4.00,,,,,OD2660,C045,P2331,3/8/2022,1456.00,39.00%
P2661,Kids,Boys Clothing,Shorts,H&M,2-3Y,Yellow,2.00,,,,,OD2661,C046,P2331,3/1/2021,1478.00,37.00%
P2662,Kids,Boys Clothing,Shorts,H&M,2-3Y,Yellow,5.00,,,,,OD2662,C047,P2331,10/25/2021,256.00,37.00%
P2663,Kids,Boys Clothing,Shorts,H&M,2-3Y,Yellow,5.00,,,,,OD2663,C048,P2331,12/31/2022,2698.00,37.00%
P2664,Kids,Boys Clothing,Shorts,H&M,3-4Y,Yellow,4.00,,,,,OD2664,C049,P2332,5/7/2022,2364.00,37.00%
P2665,Kids,Boys Clothing,Shorts,H&M,3-4Y,Yellow,4.00,,,,,OD2665,C050,P2333,12/8/2022,1236.00,37.00%
P2666,Kids,Boys Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Yellow,4.00,,,,,OD2666,C051,P2334,1/14/2022,756.00,40.00%
P2667,Kids,Boys Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Yellow,3.00,,,,,OD2667,C052,P2335,12/8/2022,326.00,40.00%
P2668,Kids,Boys Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Yellow,5.00,,,,,OD2668,C053,P2336,7/18/2021,453.00,40.00%
P2669,Kids,Boys Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Orange,4.00,,,,,OD2669,C054,P2337,8/12/2022,326.00,40.00%
P2670,Kids,Boys Clothing,Jeans,Here&Now,3-4Y,Orange,2.00,,,,,OD2670,C055,P2338,1/17/2022,456.00,40.00%
P2671,Kids,Boys Clothing,Jeans,Here&Now,3-4Y,Orange,5.00,,,,,OD2671,C056,P2339,6/7/2022,675.00,34.00%
P2672,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Orange,5.00,,,,,OD2672,C057,P2340,1/23/2022,654.00,34.00%
P2673,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Orange,5.00,,,,,OD2673,C058,P2341,12/31/2021,654.00,34.00%
P2674,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4.00,,,,,OD2674,C059,P2342,6/22/2021,654.00,34.00%
P2675,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4.00,,,,,OD2675,C060,P2343,8/4/2022,654.00,34.00%
P2676,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,4.00,,,,,OD2676,C061,P2344,1/19/2023,356.00,38.00%
P2677,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,5.00,,,,,OD2677,C062,P2345,12/12/2021,686.00,38.00%
P2678,Kids,Boys Clothing,Jeans,Here&Now,4-5Y,Khaki,5.00,,,,,OD2678,C063,P2346,4/10/2022,456.00,38.00%
P2679,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Khaki,3.00,,,,,OD2679,C064,P2347,11/30/2021,516.00,38.00%
P2680,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,5.00,,,,,OD2680,C065,P2348,10/30/2021,355.00,38.00%
P2681,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,5.00,,,,,OD2681,C066,P2349,5/3/2022,465.00,21.00%
P2682,Kids,Boys Clothing,Jeans,Here&Now,5-6Y,Turquoise Blue,4.00,,,,,OD2682,C067,P2350,3/1/2021,965.00,21.00%
P2683,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3.00,,,,,OD2683,C068,P2351,2/11/2023,1158.00,21.00%
P2684,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3.00,,,,,OD2684,C069,P2352,8/30/2022,264.00,21.00%
P2685,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3.00,,,,,OD2685,C070,P2353,4/17/2022,433.00,21.00%
P2686,Kids,Boys Clothing,Jeans,H&M,5-6Y,Turquoise Blue,3.00,,,,,OD2686,C071,P2354,7/2/2022,562.00,22.00%
P2687,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,3.00,,,,,OD2687,C072,P2355,12/13/2022,423.00,22.00%
P2688,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,3.00,,,,,OD2688,C073,P2356,11/25/2021,621.00,22.00%
P2689,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,2.00,,,,,OD2689,C074,P2357,5/26/2022,333.00,22.00%
P2690,Kids,Boys Clothing,Jeans,H&M,1-2Y,Burgundy,2.00,,,,,OD2690,C075,P2358,10/26/2022,236.00,22.00%
P2691,Kids,Boys Clothing,Jeans,H&M,1-2Y,Red,2.00,,,,,OD2691,C076,P2359,4/6/2021,456.00,22.00%
P2692,Kids,Boys Clothing,Jeans,H&M,1-2Y,Red,2.00,,,,,OD2692,C077,P2360,10/20/2021,963.00,30.00%
P2693,Kids,Boys Clothing,Jeans,MAX,1-2Y,Red,2.00,,,,,OD2693,C078,P2361,3/18/2023,234.00,30.00%
P2694,Kids,Boys Clothing,Jeans,MAX,1-2Y,Red,3.00,,,,,OD2694,C079,P2362,4/3/2022,456.00,30.00%
P2695,Kids,Boys Clothing,Jeans,MAX,2-3Y,Burgundy,3.00,,,,,OD2695,C080,P2363,12/15/2022,564.00,30.00%
P2696,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,3.00,,,,,OD2696,C081,P2364,6/25/2021,634.00,30.00%
P2697,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,3.00,,,,,OD2697,C082,P2365,5/9/2021,236.00,30.00%
P2698,Kids,Boys Clothing,Jeans,MAX,2-3Y,Pink,4.00,,,,,OD2698,C083,P2366,4/20/2022,444.00,14.00%
P2699,Kids,Boys Clothing,Jeans,MAX,2-3Y,Copper,5.00,,,,,OD2699,C084,P2367,3/20/2022,456.00,14.00%
P2700,Kids,Boys Clothing,Jeans,Allen Solly,2-3Y,Copper,3.00,,,,,OD2700,C085,P2368,10/8/2022,963.00,14.00%
P2701,Kids,Boys Clothing,Jeans,Allen Solly,2-3Y,Copper,2.00,,,,,OD2701,C086,P2369,5/30/2021,456.00,14.00%
P2702,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,5.00,,,,,OD2702,C087,P2370,1/28/2021,322.00,12.00%
P2703,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,4.00,,,,,OD2703,C088,P2371,8/3/2021,422.00,12.00%
P2704,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,3.00,,,,,OD2704,C089,P2372,7/2/2022,123.00,12.00%
P2705,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Coffee Brown,5.00,,,,,OD2705,C090,P2373,5/24/2022,324.00,12.00%
P2706,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,4.00,,,,,OD2706,C091,P2374,3/5/2022,222.00,12.00%
P2707,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,2.00,,,,,OD2707,C092,P2375,7/13/2022,342.00,12.00%
P2708,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,5.00,,,,,OD2708,C093,P2376,6/29/2022,124.00,34.00%
P2709,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Yellow,5.00,,,,,OD2709,C094,P2377,6/19/2022,324.00,34.00%
P2710,Kids,Boys Clothing,Jeans,Allen Solly,3-4Y,Sea Green,4.00,,,,,OD2710,C095,P2378,5/17/2021,756.00,34.00%
P2711,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Sea Green,4.00,,,,,OD2711,C096,P2379,11/14/2022,326.00,34.00%
P2712,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Yellow,4.00,,,,,OD2712,C097,P2380,3/5/2022,453.00,34.00%
P2713,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Blue,3.00,,,,,OD2713,C098,P2381,2/22/2022,326.00,34.00%
P2714,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,White,5.00,,,,,OD2714,C099,P2382,6/16/2021,456.00,44.00%
P2715,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Green,4.00,,,,,OD2715,C100,P2383,12/19/2022,456.00,44.00%
P2716,Kids,Girls Clothing,Shorts,Here&Now,5-6Y,Olive,2.00,,,,,OD2716,C001,P2384,10/27/2021,456.00,44.00%
P2717,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Pink,5.00,,,,,OD2717,C002,P2385,4/25/2022,456.00,44.00%
P2718,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Orange,5.00,,,,,OD2718,C003,P2386,1/15/2023,236.00,44.00%
P2719,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Yellow,5.00,,,,,OD2719,C004,P2387,5/14/2021,996.00,10.00%
P2720,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,5-6Y,Yellow,4.00,,,,,OD2720,C005,P2388,5/13/2021,654.00,10.00%
P2721,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,4.00,,,,,OD2721,C006,P2389,2/25/2021,456.00,10.00%
P2722,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,4.00,,,,,OD2722,C007,P2390,10/17/2021,785.00,30.00%
P2723,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Yellow,5.00,,,,,OD2723,C008,P2390,7/16/2022,365.00,30.00%
P2724,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Lavender,5.00,,,,,OD2724,C009,P2390,5/21/2022,965.00,30.00%
P2725,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Black,3.00,,,,,OD2725,C010,P2390,12/5/2021,444.00,25.00%
P2726,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,Blue,5.00,,,,,OD2726,C011,P2390,11/8/2021,569.00,25.00%
P2727,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,2-3Y,White,5.00,,,,,OD2727,C012,P2391,5/19/2021,475.00,30.00%
P2728,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Green,4.00,,,,,OD2728,C013,P2392,1/24/2022,598.00,30.00%
P2729,Kids,Girls Clothing,Shorts,HRX by Hrithik Roshan ,3-4Y,Black,3.00,,,,,OD2729,C014,P2393,3/5/2022,536.00,30.00%
P2730,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,5.00,,,,,OD2730,C015,P2394,1/9/2023,256.00,40.00%
P2731,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,4.00,,,,,OD2731,C016,P2395,9/6/2021,456.00,40.00%
P2732,Kids,Girls Clothing,Shorts,H&M,3-4Y,Yellow,3.00,,,,,OD2732,C017,P2396,4/10/2021,456.00,40.00%
P2733,Kids,Girls Clothing,Shorts,H&M,1-2Y,Yellow,5.00,,,,,OD2733,C018,P2397,10/22/2022,745.00,40.00%
P2734,Kids,Girls Clothing,Shorts,H&M,1-2Y,Yellow,5.00,,,,,OD2734,C019,P2398,3/24/2021,356.00,40.00%
P2735,Kids,Girls Clothing,Shorts,H&M,1-2Y,Peach,4.00,,,,,OD2735,C020,P2399,6/9/2022,1189.00,40.00%
P2736,Kids,Girls Clothing,Shorts,H&M,1-2Y,Sea Green,2.00,,,,,OD2736,C021,P2400,1/3/2021,426.00,45.00%
P2737,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,3.00,,,,,OD2737,C022,P2401,1/15/2022,1126.00,45.00%
P2738,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4.00,,,,,OD2738,C023,P2402,5/16/2022,1145.00,45.00%
P2739,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,5.00,,,,,OD2739,C024,P2403,9/10/2021,1235.00,47.00%
P2740,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4.00,,,,,OD2740,C025,P2404,10/13/2021,1564.00,47.00%
P2741,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4.00,,,,,OD2741,C026,P2405,8/25/2021,654.00,46.00%
P2742,Kids,Girls Clothing,Skirts,Here&Now,1-2Y,Pink,4.00,,,,,OD2742,C027,P2406,7/23/2021,854.00,46.00%
P2743,Kids,Girls Clothing,Skirts,Here&Now,3-4Y,Red,3.00,,,,,OD2743,C028,P2407,3/3/2023,475.00,46.00%
P2744,Kids,Girls Clothing,Skirts,Here&Now,3-4Y,Green ,2.00,,,,,OD2744,C029,P2408,2/4/2023,349.00,30.00%
P2745,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,3-4Y,Green ,5.00,,,,,OD2745,C030,P2409,4/9/2021,350.00,30.00%
P2746,Kids,Girls Clothing,Skirts,HRX by Hrithik Roshan ,2-3Y,Green ,4.00,,,,,OD2746,C031,P2410,1/28/2022,351.00,30.00%
